id;name;university;faculty;exam;match_key_x;matched_key;match_score;match_key_y;study_field
1.2.246.562.20.00000000000000056204;Utbildningsprogrammet i samhällsvetenskaper (Vasa), politices kandidat och politices magister (3+2 år);Åbo Akademi;Yhteiskuntatieteiden;G;Utbildningsprogrammet i samhällsvetenskaper (Vasa), politices kandidat och politices magister (3+2 år) | Åbo Akademi;Utbildningsprogrammet i samhällsvetenskaper (Vasa), politices kandidat och politices magister (3+2 år) | Åbo Akademi;100.0;Utbildningsprogrammet i samhällsvetenskaper (Vasa), politices kandidat och politices magister (3+2 år) | Åbo Akademi;yhteiskuntatieteet
1.2.246.562.20.00000000000000056377;Filosofian kandiohjelma (opetus suomeksi), humanististen tieteiden tai valtiotieteiden kandidaatti ja filosofian tai valtiotieteiden maisteri (3 v + 2 v);Helsingin yliopisto;Humanistinen tiedekunta;H;Filosofian kandiohjelma (opetus suomeksi), humanististen tieteiden tai valtiotieteiden kandidaatti ja filosofian tai valtiotieteiden maisteri (3 v + 2 v) | Helsingin yliopisto;Filosofian kandiohjelma (opetus suomeksi), humanististen tieteiden tai valtiotieteiden kandidaatti ja filosofian tai valtiotieteiden maisteri (3 v + 2 v) | Helsingin yliopisto;100.0;Filosofian kandiohjelma (opetus suomeksi), humanististen tieteiden tai valtiotieteiden kandidaatti ja filosofian tai valtiotieteiden maisteri (3 v + 2 v) | Helsingin yliopisto;filosofia
1.2.246.562.20.00000000000000056379;Historian kandiohjelma (opetus suomeksi), humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Helsingin yliopisto;Humanistinen tiedekunta;H;Historian kandiohjelma (opetus suomeksi), humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;Historian kandiohjelma (opetus suomeksi), humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;100.0;Historian kandiohjelma (opetus suomeksi), humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;historia
1.2.246.562.20.00000000000000056378;Kandidatprogrammet i filosofi (undervisning på svenska), kandidat i humanistiska vetenskaper och filosofie eller politices magister (3 år + 2 år);Helsingin yliopisto;Humanistinen tiedekunta;H;Kandidatprogrammet i filosofi (undervisning på svenska), kandidat i humanistiska vetenskaper och filosofie eller politices magister (3 år + 2 år) | Helsingin yliopisto;Kandidatprogrammet i filosofi (undervisning på svenska), kandidat i humanistiska vetenskaper och filosofie eller politices magister (3 år + 2 år) | Helsingin yliopisto;100.0;Kandidatprogrammet i filosofi (undervisning på svenska), kandidat i humanistiska vetenskaper och filosofie eller politices magister (3 år + 2 år) | Helsingin yliopisto;filosofia
1.2.246.562.20.00000000000000056380;Kandidatprogrammet i historia (undervisning på svenska), kandidat i humanistiska vetenskaper och filosofie magister (3 år + 2 år);Helsingin yliopisto;Humanistinen tiedekunta;H;Kandidatprogrammet i historia (undervisning på svenska), kandidat i humanistiska vetenskaper och filosofie magister (3 år + 2 år) | Helsingin yliopisto;Kandidatprogrammet i historia (undervisning på svenska), kandidat i humanistiska vetenskaper och filosofie magister (3 år + 2 år) | Helsingin yliopisto;100.0;Kandidatprogrammet i historia (undervisning på svenska), kandidat i humanistiska vetenskaper och filosofie magister (3 år + 2 år) | Helsingin yliopisto;historia
1.2.246.562.20.00000000000000056393;Kulttuurien tutkimuksen kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Helsingin yliopisto;Humanistinen tiedekunta;H;Kulttuurien tutkimuksen kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;Kulttuurien tutkimuksen kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;100.0;Kulttuurien tutkimuksen kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;kulttuurien ja taiteiden tutkimus
1.2.246.562.20.00000000000000056394;Taiteiden tutkimuksen kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Helsingin yliopisto;Humanistinen tiedekunta;H;Taiteiden tutkimuksen kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;Taiteiden tutkimuksen kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;100.0;Taiteiden tutkimuksen kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;kulttuurien ja taiteiden tutkimus
1.2.246.562.20.00000000000000056432;Teologian ja uskonnontutkimuksen kandiohjelma, teologian kandidaatti ja maisteri (3 v + 2 v);Helsingin yliopisto;Teologinen tiedekunta;H;Teologian ja uskonnontutkimuksen kandiohjelma, teologian kandidaatti ja maisteri (3 v + 2 v) | Helsingin yliopisto;Teologian ja uskonnontutkimuksen kandiohjelma, teologian kandidaatti ja maisteri (3 v + 2 v) | Helsingin yliopisto;100.0;Teologian ja uskonnontutkimuksen kandiohjelma, teologian kandidaatti ja maisteri (3 v + 2 v) | Helsingin yliopisto;teologia
1.2.246.562.20.00000000000000062152;Kulttuurintutkimus, Joensuu, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Itä-Suomen yliopisto;Filosofinen tiedekunta;H;Kulttuurintutkimus, Joensuu, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Itä-Suomen yliopisto;Kulttuurintutkimus, Joensuu, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Itä-Suomen yliopisto;100.0;Kulttuurintutkimus, Joensuu, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Itä-Suomen yliopisto;kulttuurien ja taiteiden tutkimus
1.2.246.562.20.00000000000000062468;Läntinen teologia, opetusala, Joensuu, teologian kandidaatti ja maisteri (3 v + 2 v);Itä-Suomen yliopisto;Filosofinen tiedekunta;H;Läntinen teologia, opetusala, Joensuu, teologian kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;Läntinen teologia, opetusala, Joensuu, teologian kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;100.0;Läntinen teologia, opetusala, Joensuu, teologian kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;teologia
1.2.246.562.20.00000000000000062467;Läntinen teologia, teologi, Joensuu, teologian kandidaatti ja maisteri (3 v + 2 v);Itä-Suomen yliopisto;Filosofinen tiedekunta;H;Läntinen teologia, teologi, Joensuu, teologian kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;Läntinen teologia, teologi, Joensuu, teologian kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;100.0;Läntinen teologia, teologi, Joensuu, teologian kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;teologia
1.2.246.562.20.00000000000000062481;Ortodoksinen teologia, kirkkomusiikki, Joensuu, teologian kandidaatti ja maisteri (3 v + 2 v);Itä-Suomen yliopisto;Filosofinen tiedekunta;H;Ortodoksinen teologia, kirkkomusiikki, Joensuu, teologian kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;Läntinen teologia, opetusala, Joensuu, teologian kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;87.89237668161435;Läntinen teologia, opetusala, Joensuu, teologian kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;teologia
1.2.246.562.20.00000000000000062480;Ortodoksinen teologia, opetusala, Joensuu, teologian kandidaatti ja maisteri (3 v + 2 v);Itä-Suomen yliopisto;Filosofinen tiedekunta;H;Ortodoksinen teologia, opetusala, Joensuu, teologian kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;Läntinen teologia, opetusala, Joensuu, teologian kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;95.41284403669725;Läntinen teologia, opetusala, Joensuu, teologian kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;teologia
1.2.246.562.20.00000000000000062475;Ortodoksinen teologia, teologi, Joensuu, teologian kandidaatti ja maisteri (3 v + 2 v);Itä-Suomen yliopisto;Filosofinen tiedekunta;H;Ortodoksinen teologia, teologi, Joensuu, teologian kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;Läntinen teologia, teologi, Joensuu, teologian kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;95.32710280373831;Läntinen teologia, teologi, Joensuu, teologian kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;teologia
1.2.246.562.20.00000000000000062493;Historia, Joensuu, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Itä-Suomen yliopisto;Yhteiskuntatieteiden ja kauppatieteiden tiedekunta;H;Historia, Joensuu, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Itä-Suomen yliopisto;Historia, Joensuu, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Itä-Suomen yliopisto;100.0;Historia, Joensuu, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Itä-Suomen yliopisto;historia
1.2.246.562.20.00000000000000064004;Historian kandidaatti- ja maisteriohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Jyväskylän yliopisto;Humanistis-yhteiskuntatieteellinen tiedekunta;H;Historian kandidaatti- ja maisteriohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Jyväskylän yliopisto;Historian kandidaatti- ja maisteriohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Jyväskylän yliopisto;100.0;Historian kandidaatti- ja maisteriohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Jyväskylän yliopisto;historia
1.2.246.562.20.00000000000000064026;Kulttuurit ja yhteisöt muuttuvassa maailmassa -kandidaatti- ja maisteriohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Jyväskylän yliopisto;Humanistis-yhteiskuntatieteellinen tiedekunta;H;Kulttuurit ja yhteisöt muuttuvassa maailmassa -kandidaatti- ja maisteriohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Jyväskylän yliopisto;Kulttuurit ja yhteisöt muuttuvassa maailmassa -kandidaatti- ja maisteriohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Jyväskylän yliopisto;100.0;Kulttuurit ja yhteisöt muuttuvassa maailmassa -kandidaatti- ja maisteriohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Jyväskylän yliopisto;kulttuurien ja taiteiden tutkimus
1.2.246.562.20.00000000000000064062;Musiikkitieteen kandidaatti- ja maisteriohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Jyväskylän yliopisto;Humanistis-yhteiskuntatieteellinen tiedekunta;H;Musiikkitieteen kandidaatti- ja maisteriohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Jyväskylän yliopisto;Musiikkitieteen kandidaatti- ja maisteriohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Jyväskylän yliopisto;100.0;Musiikkitieteen kandidaatti- ja maisteriohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Jyväskylän yliopisto;kulttuurien ja taiteiden tutkimus
1.2.246.562.20.00000000000000064075;Taidehistorian ja taidekasvatuksen kandidaatti- ja maisteriohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Jyväskylän yliopisto;Humanistis-yhteiskuntatieteellinen tiedekunta;H;Taidehistorian ja taidekasvatuksen kandidaatti- ja maisteriohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Jyväskylän yliopisto;Taidehistorian ja taidekasvatuksen kandidaatti- ja maisteriohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Jyväskylän yliopisto;100.0;Taidehistorian ja taidekasvatuksen kandidaatti- ja maisteriohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Jyväskylän yliopisto;kulttuurien ja taiteiden tutkimus
1.2.246.562.20.00000000000000055862;Historia ja tieteiden ja aatteiden historia, Historia-, kulttuuri- ja viestintätieteiden tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Oulun yliopisto;Humanistinen tiedekunta;H;Historia ja tieteiden ja aatteiden historia, Historia-, kulttuuri- ja viestintätieteiden tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Oulun yliopisto;Historia ja tieteiden ja aatteiden historia, Historia-, kulttuuri- ja viestintätieteiden tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Oulun yliopisto;100.0;Historia ja tieteiden ja aatteiden historia, Historia-, kulttuuri- ja viestintätieteiden tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Oulun yliopisto;historia
1.2.246.562.20.00000000000000055864;Kulttuuriantropologia ja arkeologia, Historia-, kulttuuri- ja viestintätieteiden tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Oulun yliopisto;Humanistinen tiedekunta;H;Kulttuuriantropologia ja arkeologia, Historia-, kulttuuri- ja viestintätieteiden tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Oulun yliopisto;Kulttuuriantropologia ja arkeologia, Historia-, kulttuuri- ja viestintätieteiden tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Oulun yliopisto;100.0;Kulttuuriantropologia ja arkeologia, Historia-, kulttuuri- ja viestintätieteiden tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Oulun yliopisto;kulttuurien ja taiteiden tutkimus
1.2.246.562.20.00000000000000063850;Saamelainen kulttuuri, Historia-, kulttuuri- ja viestintätieteiden tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Oulun yliopisto;Humanistinen tiedekunta;H;Saamelainen kulttuuri, Historia-, kulttuuri- ja viestintätieteiden tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Oulun yliopisto;Saamelainen kulttuuri, Historia-, kulttuuri- ja viestintätieteiden tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Oulun yliopisto;100.0;Saamelainen kulttuuri, Historia-, kulttuuri- ja viestintätieteiden tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Oulun yliopisto;kulttuurien ja taiteiden tutkimus
1.2.246.562.20.00000000000000063283;Filosofian koulutus, Humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Tampereen yliopisto;Yhteiskuntatieteiden tiedekunta;H;Filosofian koulutus, Humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Tampereen yliopisto;Filosofian koulutus, Humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Tampereen yliopisto;100.0;Filosofian koulutus, Humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Tampereen yliopisto;filosofia
1.2.246.562.20.00000000000000063149;Historian koulutus, Humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Tampereen yliopisto;Yhteiskuntatieteiden tiedekunta;H;Historian koulutus, Humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Tampereen yliopisto;Historian koulutus, Humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Tampereen yliopisto;100.0;Historian koulutus, Humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Tampereen yliopisto;historia
1.2.246.562.20.00000000000000056804;Historian ja arkeologian tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Turun yliopisto;Humanistinen tiedekunta;H;Historian ja arkeologian tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Turun yliopisto;Historian ja arkeologian tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Turun yliopisto;100.0;Historian ja arkeologian tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Turun yliopisto;historia
1.2.246.562.20.00000000000000055822;Kulttuurien tutkimuksen tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Turun yliopisto;Humanistinen tiedekunta;H;Kulttuurien tutkimuksen tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Turun yliopisto;Kulttuurien tutkimuksen tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Turun yliopisto;100.0;Kulttuurien tutkimuksen tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Turun yliopisto;kulttuurien ja taiteiden tutkimus
1.2.246.562.20.00000000000000055823;Median, musiikin ja taiteen tutkimuksen tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Turun yliopisto;Humanistinen tiedekunta;H;Median, musiikin ja taiteen tutkimuksen tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Turun yliopisto;Median, musiikin ja taiteen tutkimuksen tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Turun yliopisto;100.0;Median, musiikin ja taiteen tutkimuksen tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Turun yliopisto;kulttuurien ja taiteiden tutkimus
1.2.246.562.20.00000000000000055811;Digitaalisen kulttuurin, maiseman ja kulttuuriperinnön tutkinto-ohjelma, Pori, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Turun yliopisto;Humanistinen tiedekunta;H;Digitaalisen kulttuurin, maiseman ja kulttuuriperinnön tutkinto-ohjelma, Pori, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Turun yliopisto;Digitaalisen kulttuurin, maiseman ja kulttuuriperinnön tutkinto-ohjelma, Pori, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Turun yliopisto;100.0;Digitaalisen kulttuurin, maiseman ja kulttuuriperinnön tutkinto-ohjelma, Pori, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Turun yliopisto;kulttuurien ja taiteiden tutkimus
1.2.246.562.20.00000000000000056879;Filosofia, valtiotieteiden kandidaatti ja valtiotieteiden maisteri (3 v +2 v);Turun yliopisto;Yhteiskuntatieteellinen tiedekunta;H;Filosofia, valtiotieteiden kandidaatti ja valtiotieteiden maisteri (3 v +2 v) | Turun yliopisto;Filosofia, valtiotieteiden kandidaatti ja valtiotieteiden maisteri (3 v +2 v) | Turun yliopisto;100.0;Filosofia, valtiotieteiden kandidaatti ja valtiotieteiden maisteri (3 v +2 v) | Turun yliopisto;filosofia
1.2.246.562.20.00000000000000056142;Utbildningsprogrammet i kultur, historia och filosofi, kandidat i humanistiska vetenskaper och filosofie magister (3+2 år);Åbo Akademi;Fakulteten för humaniora;H;Utbildningsprogrammet i kultur, historia och filosofi, kandidat i humanistiska vetenskaper och filosofie magister (3+2 år) | Åbo Akademi;Utbildningsprogrammet i kultur, historia och filosofi, kandidat i humanistiska vetenskaper och filosofie magister (3+2 år) | Åbo Akademi;100.0;Utbildningsprogrammet i kultur, historia och filosofi, kandidat i humanistiska vetenskaper och filosofie magister (3+2 år) | Åbo Akademi;filosofia
1.2.246.562.20.00000000000000056145;Utbildningsprogrammet i teologi, teologie kandidat och magister (3+2 år);Åbo Akademi;Fakulteten för humaniora;H;Utbildningsprogrammet i teologi, teologie kandidat och magister (3+2 år) | Åbo Akademi;Utbildningsprogrammet i teologi, teologie kandidat och magister (3+2 år) | Åbo Akademi;100.0;Utbildningsprogrammet i teologi, teologie kandidat och magister (3+2 år) | Åbo Akademi;teologia
1.2.246.562.20.00000000000000056381;Englanti, kielten kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Helsingin yliopisto;Humanistinen tiedekunta;I;Englanti, kielten kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;Englanti, kielten kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;100.0;Englanti, kielten kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;vieraat kielet ja kielitieteet
1.2.246.562.20.00000000000000056382;Espanja, kielten kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Helsingin yliopisto;Humanistinen tiedekunta;I;Espanja, kielten kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;Espanja, kielten kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;100.0;Espanja, kielten kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;vieraat kielet ja kielitieteet
1.2.246.562.20.00000000000000056383;Italia, kielten kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Helsingin yliopisto;Humanistinen tiedekunta;I;Italia, kielten kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;Italia, kielten kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;100.0;Italia, kielten kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;vieraat kielet ja kielitieteet
1.2.246.562.20.00000000000000056384;Maailman kielet ja kielitieteet, kielten kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Helsingin yliopisto;Humanistinen tiedekunta;I;Maailman kielet ja kielitieteet, kielten kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;Maailman kielet ja kielitieteet, kielten kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;100.0;Maailman kielet ja kielitieteet, kielten kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;vieraat kielet ja kielitieteet
1.2.246.562.20.00000000000000056390;Nordiska språk (svenska som modersmål) och nordisk litteratur, kandidatprogrammet i finskugriska och nordiska språk och litteraturer, kandidat i humanistiska vetenskaper och filosofie magister (3 år + 2 år);Helsingin yliopisto;Humanistinen tiedekunta;I;Nordiska språk (svenska som modersmål) och nordisk litteratur, kandidatprogrammet i finskugriska och nordiska språk och litteraturer, kandidat i humanistiska vetenskaper och filosofie magister (3 år + 2 år) | Helsingin yliopisto;Nordiska språk (svenska som modersmål) och nordisk litteratur, kandidatprogrammet i finskugriska och nordiska språk och litteraturer, kandidat i humanistiska vetenskaper och filosofie magister (3 år + 2 år) | Helsingin yliopisto;100.0;Nordiska språk (svenska som modersmål) och nordisk litteratur, kandidatprogrammet i finskugriska och nordiska språk och litteraturer, kandidat i humanistiska vetenskaper och filosofie magister (3 år + 2 år) | Helsingin yliopisto;kotimaiset kielet
1.2.246.562.20.00000000000000056389;Pohjoismaiset kielet (ruotsi toisena kotimaisena kielenä), kotimaisten kielten ja kirjallisuuksien kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Helsingin yliopisto;Humanistinen tiedekunta;I;Pohjoismaiset kielet (ruotsi toisena kotimaisena kielenä), kotimaisten kielten ja kirjallisuuksien kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;Pohjoismaiset kielet (ruotsi toisena kotimaisena kielenä), kotimaisten kielten ja kirjallisuuksien kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;100.0;Pohjoismaiset kielet (ruotsi toisena kotimaisena kielenä), kotimaisten kielten ja kirjallisuuksien kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;kotimaiset kielet
1.2.246.562.20.00000000000000056385;Ranska, kielten kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Helsingin yliopisto;Humanistinen tiedekunta;I;Ranska, kielten kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;Ranska, kielten kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;100.0;Ranska, kielten kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;vieraat kielet ja kielitieteet
1.2.246.562.20.00000000000000056386;Saksa, kielten kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Helsingin yliopisto;Humanistinen tiedekunta;I;Saksa, kielten kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;Ranska, kielten kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;97.94238683127571;Ranska, kielten kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;vieraat kielet ja kielitieteet
1.2.246.562.20.00000000000000056392;Suomen kieli ja kulttuuri (hakijan ensikieli muu kuin suomi), kotimaisten kielten ja kirjallisuuksien kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Helsingin yliopisto;Humanistinen tiedekunta;I;Suomen kieli ja kulttuuri (hakijan ensikieli muu kuin suomi), kotimaisten kielten ja kirjallisuuksien kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;Suomen kieli ja kulttuuri (hakijan ensikieli muu kuin suomi), kotimaisten kielten ja kirjallisuuksien kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;100.0;Suomen kieli ja kulttuuri (hakijan ensikieli muu kuin suomi), kotimaisten kielten ja kirjallisuuksien kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;kotimaiset kielet
